date,btc_return,forecast_return,strategy_return,btc_cum,strategy_cum,btc_USD_return,strategy_USD_return
2018-11-26,-0.05928995931051514,0.0012977200579453304,-0.05928995931051514,-0.5369726592969191,0.20424611400075496,46.30273407030809,120.42461140007549
2018-11-27,0.010945085491999592,-4.300939888087808e-05,-0.010945085491999592,-0.5260275738049195,0.19330102850875536,47.39724261950805,119.33010285087553
2018-11-28,0.10822444574402994,0.0033371520602131126,0.10822444574402994,-0.41780312806088954,0.3015254742527853,58.21968719391104,130.15254742527853
2018-11-29,0.0050201813038774825,-0.007949778062770394,-0.0050201813038774825,-0.41278294675701205,0.2965052929489078,58.72170532429879,129.6505292948908
2018-11-30,-0.06308129823080336,-0.011830960471373695,0.06308129823080336,-0.47586424498781543,0.35958659117971115,52.41357550121846,135.9586591179711
2018-12-01,0.047969533688148,0.011594487717995521,0.047969533688148,-0.42789471129966744,0.40755612486785914,57.21052887003326,140.7556124867859
2018-12-02,-0.0179054395532263,-0.004980602131806667,0.0179054395532263,-0.44580015085289376,0.42546156442108546,55.41998491471063,142.54615644210855
2018-12-03,-0.06119579021971754,0.00013976332213198883,-0.06119579021971754,-0.5069959410726113,0.3642657742013679,49.30040589273887,136.4265774201368
2018-12-04,0.01598881160082578,0.0013078037173704891,0.01598881160082578,-0.4910071294717855,0.3802545858021937,50.89928705282145,138.02545858021938
2018-12-05,-0.05263875085620159,-0.0007115124549650523,0.05263875085620159,-0.5436458803279871,0.43289333665839524,45.63541196720129,143.28933366583954
2018-12-06,-0.0640466184363577,-0.005800182756595911,0.0640466184363577,-0.6076924987643448,0.49693995509475297,39.230750123565514,149.6939955094753
2018-12-07,-0.029151749276429585,0.007986233510088507,-0.029151749276429585,-0.6368442480407744,0.46778820581832337,36.315575195922555,146.77882058183235
2018-12-08,0.01629301308301293,-0.006294124353824638,-0.01629301308301293,-0.6205512349577615,0.4514951927353104,37.94487650422384,145.14951927353104
