date,btc_return,forecast_return,strategy_return,btc_cum,strategy_cum,btc_USD_return,strategy_USD_return
2019-02-27,-0.0008592791907515978,-0.0055,0.0008592791907515978,0.04582270452021387,-0.08622376340956686,104.58227045202139,91.37762365904332
2019-02-28,0.0009701838615426537,0.0087,0.0009701838615426537,0.04679288838175653,-0.0852535795480242,104.67928883817565,91.47464204519757
2019-03-01,0.0012440007813265554,0.0,0.0012440007813265554,0.04803688916308308,-0.08400957876669765,104.80368891630832,91.59904212333024
2019-03-02,0.0012509840481076374,-0.008,-0.0012509840481076374,0.04928787321119072,-0.08526056281480529,104.92878732111907,91.47394371851946
2019-03-03,-0.004471006597722202,0.0017,-0.004471006597722202,0.044816866613468516,-0.0897315694125275,104.48168666134686,91.02684305874725
2019-03-04,-0.02250631400699113,0.0016,-0.02250631400699113,0.022310552606477387,-0.11223788341951862,102.23105526064774,88.77621165804814
2019-03-05,0.03521363198823094,0.0025,0.03521363198823094,0.05752418459470832,-0.07702425143128769,105.75241845947083,92.29757485687124
2019-03-06,0.0019403387749481196,-0.0034,-0.0019403387749481196,0.05946452336965644,-0.07896459020623581,105.94645233696565,92.10354097937642
2019-03-07,0.0019299650138132867,-0.0018,-0.0019299650138132867,0.06139448838346973,-0.0808945552200491,106.13944883834698,91.91054447799509
2019-03-08,-0.002650274659222872,0.0032,-0.002650274659222872,0.05874421372424686,-0.08354482987927198,105.87442137242469,91.6455170120728
2019-03-09,0.015813810733685284,0.0003,0.015813810733685284,0.07455802445793214,-0.06773101914558669,107.45580244579322,93.22689808544133
2019-03-10,-0.0029599503371447217,-0.0029,0.0029599503371447217,0.07159807412078742,-0.06477106880844197,107.15980741207873,93.52289311915581
2019-03-11,-0.011804535497417761,0.0017,-0.011804535497417761,0.059793538623369655,-0.07657560430585973,105.97935386233696,92.34243956941403
2019-03-12,0.0010055701280708724,0.0006,0.0010055701280708724,0.060799108751440525,-0.07557003417778886,106.07991087514405,92.44299658222111
2019-03-13,-0.0006241055636952928,0.0009,-0.0006241055636952928,0.060175003187745234,-0.07619413974148416,106.01750031877452,92.38058602585158
2019-03-14,0.004508157600454035,-0.0021,-0.004508157600454035,0.06468316078819927,-0.08070229734193819,106.46831607881992,91.92977026580618
2019-03-15,0.009268472983479523,0.0014,0.009268472983479523,0.07395163377167879,-0.07143382435845867,107.39516337716788,92.85661756415413
2019-03-16,0.021928138849821747,-0.0019,-0.021928138849821747,0.09587977262150055,-0.09336196320828041,109.58797726215006,90.66380367917196
2019-03-17,-0.005820417086063616,0.0002,-0.005820417086063616,0.09005935553543692,-0.09918238029434404,109.0059355535437,90.0817619705656
2019-03-18,0.0018065426028316658,-0.0009,-0.0018065426028316658,0.09186589813826859,-0.1009889228971757,109.18658981382686,89.90110771028243
2019-03-19,0.009547038439505579,0.001,0.009547038439505579,0.10141293657777417,-0.09144188445767013,110.14129365777742,90.85581155423299
2019-03-20,0.003992356747011401,-0.0002,-0.003992356747011401,0.10540529332478557,-0.09543424120468152,110.54052933247856,90.45657587953184
2019-03-21,-0.014328401776095966,0.0012,-0.014328401776095966,0.0910768915486896,-0.1097626429807775,109.10768915486896,89.02373570192225
2019-03-22,-0.0013307950796282526,0.0011,-0.0013307950796282526,0.08974609646906134,-0.11109343806040575,108.97460964690613,88.89065619395943
2019-03-23,0.002942547057334041,-0.001,-0.002942547057334041,0.09268864352639539,-0.1140359851177398,109.26886435263954,88.59640148822602
2019-03-24,-0.003389978948558513,-0.0005,0.003389978948558513,0.08929866457783688,-0.11064600616918129,108.92986645778369,88.93539938308187
2019-03-25,-0.01480199571194969,0.0014,-0.01480199571194969,0.07449666886588718,-0.12544800188113098,107.44966688658873,87.4551998118869
2019-03-26,0.005538472845827742,0.001,0.005538472845827742,0.08003514171171493,-0.11990952903530323,108.00351417117149,88.00904709646967
2019-03-27,0.025269802021311023,-0.0018,-0.025269802021311023,0.10530494373302596,-0.14517933105661426,110.5304943733026,85.48206689433857
2019-03-28,-0.004403784047991915,-0.0002,0.004403784047991915,0.10090115968503405,-0.14077554700862235,110.0901159685034,85.92244529913776
2019-03-29,0.007166825805851303,0.0001,0.007166825805851303,0.10806798549088535,-0.13360872120277106,110.80679854908853,86.6391278797229
2019-03-30,0.002019649435177177,0.0013,0.002019649435177177,0.11008763492606252,-0.13158907176759388,111.00876349260625,86.84109282324061
2019-03-31,-0.0003058570757639961,-0.0021,0.0003058570757639961,0.10978177785029852,-0.13128321469182988,110.97817778502986,86.87167853081701
2019-04-01,0.012773998292133912,0.0009,0.012773998292133912,0.12255577614243243,-0.11850921639969597,112.25557761424325,88.14907836003042
2019-04-02,0.16004197994516287,0.0014,0.16004197994516287,0.2825977560875953,0.041532763545466894,128.25977560875953,104.1532763545467
2019-04-03,0.018907492974592766,0.002,0.018907492974592766,0.30150524906218806,0.06044025652005966,130.1505249062188,106.04402565200597
2019-04-04,-0.010150461942397916,-0.0021,0.010150461942397916,0.2913547871197901,0.07059071846245757,129.135478711979,107.05907184624577
2019-04-05,0.022870127348453107,0.0045,0.022870127348453107,0.31422491446824324,0.09346084581091067,131.42249144682432,109.34608458109108
2019-04-06,0.004583028743319833,-0.0033,-0.004583028743319833,0.3188079432115631,0.08887781706759083,131.88079432115632,108.88778170675909
2019-04-07,0.027116090177809686,-0.0006,-0.027116090177809686,0.3459240333893728,0.06176172688978115,134.59240333893726,106.17617268897813
2019-04-08,0.017328472442366353,0.0128,0.017328472442366353,0.3632525058317391,0.0790901993321475,136.3252505831739,107.90901993321475
2019-04-09,-0.016163226788210222,-0.004,0.016163226788210222,0.34708927904352893,0.09525342612035773,134.7089279043529,109.52534261203577
2019-04-10,0.022716802987142883,-0.0002,-0.022716802987142883,0.36980608203067183,0.07253662313321485,136.9806082030672,107.25366231332147
2019-04-11,-0.05007552531623528,0.0,-0.05007552531623528,0.31973055671443656,0.022461097816979574,131.97305567144366,102.24610978169795
2019-04-12,0.004934263259707527,0.0043,0.004934263259707527,0.3246648199741441,0.0273953610766871,132.4664819974144,102.7395361076687
2019-04-13,0.0013837183003608921,0.005,0.0013837183003608921,0.326048538274505,0.028779079377047993,132.6048538274505,102.87790793770479
2019-04-14,0.013861017578417989,-0.0052,-0.013861017578417989,0.339909555852923,0.014918061798630004,133.9909555852923,101.491806179863
2019-04-15,-0.01966168577363496,-0.0013,0.01966168577363496,0.320247870079288,0.034579747572264966,132.02478700792878,103.4579747572265
2019-04-16,0.0327034095729002,0.0035,0.0327034095729002,0.3529512796521882,0.06728315714516517,135.2951279652188,106.72831571451651
2019-04-17,0.003123420286820091,-0.0007,-0.003123420286820091,0.3560746999390083,0.06415973685834507,135.60746999390082,106.4159736858345
2019-04-18,0.008805048124612476,-0.0011,-0.008805048124612476,0.3648797480636208,0.055354688733732595,136.48797480636208,105.53546887337326
2019-04-19,0.0010237043960234227,-0.0005,-0.0010237043960234227,0.3659034524596442,0.05433098433770917,136.59034524596444,105.43309843377091
2019-04-20,0.006403835949296579,0.0013,0.006403835949296579,0.37230728840894073,0.06073482028700575,137.23072884089407,106.07348202870057
2019-04-21,-0.004384923415821964,-0.0002,0.004384923415821964,0.36792236499311876,0.0651197437028277,136.79223649931188,106.51197437028277
2019-04-22,0.01583658328806091,0.0029,0.01583658328806091,0.3837589482811797,0.08095632699088862,138.37589482811796,108.09563269908887
2019-04-23,0.03153759108124741,-0.0013,-0.03153759108124741,0.4152965393624271,0.04941873590964121,141.5296539362427,104.94187359096412
2019-04-24,-0.01947925891752566,0.0018,-0.01947925891752566,0.39581728044490144,0.02993947699211555,139.58172804449015,102.99394769921155
2019-04-25,-0.04766091036686794,-0.0009,0.04766091036686794,0.3481563700780335,0.07760038735898349,134.81563700780333,107.76003873589835
2019-04-26,0.013123813511948284,0.002,0.013123813511948284,0.3612801835899818,0.09072420087093178,136.12801835899816,109.07242008709316
2019-04-27,-0.0020966081379164233,-0.002,0.0020966081379164233,0.3591835754520654,0.0928208090088482,135.91835754520653,109.28208090088482
2019-04-28,0.0031929255289711586,0.0009,0.0031929255289711586,0.3623765009810366,0.09601373453781936,136.23765009810364,109.60137345378193
2019-04-29,-0.007175278974608815,0.004,-0.007175278974608815,0.3552012220064278,0.08883845556321054,135.5201222006428,108.88384555632105
2019-04-30,0.019508686728554894,-0.0027,-0.019508686728554894,0.37470990873498267,0.06932976883465565,137.47099087349827,106.93297688346557
2019-05-01,0.009665964713160186,-0.0039,-0.009665964713160186,0.38437587344814284,0.05966380412149547,138.4375873448143,105.96638041214955
2019-05-02,0.018809979611703023,0.0008,0.018809979611703023,0.40318585305984583,0.0784737837331985,140.31858530598458,107.84737837331986
2019-05-03,0.046667296091749896,0.0028,0.046667296091749896,0.44985314915159574,0.12514107982494838,144.9853149151596,112.51410798249483
2019-05-04,0.010841635901691647,0.0003,0.010841635901691647,0.46069478505328737,0.13598271572664003,146.06947850532873,113.598271572664
2019-05-05,-0.006099504975830169,-0.0038,0.006099504975830169,0.4545952800774572,0.1420822207024702,145.45952800774572,114.20822207024702
2019-05-06,-0.008473310527672577,0.0026,-0.008473310527672577,0.4461219695497846,0.13360891017479762,144.61219695497846,113.36089101747977
2019-05-07,0.014287066029060996,0.0008,0.014287066029060996,0.4604090355788456,0.1478959762038586,146.04090355788455,114.78959762038585
2019-05-08,0.025899955365595913,0.0021,0.025899955365595913,0.4863089909444415,0.17379593156945453,148.63089909444415,117.37959315694546
2019-05-09,0.03160113330297843,0.0012,0.03160113330297843,0.51791012424742,0.20539706487243295,151.791012424742,120.53970648724331
2019-05-10,0.03255511915897777,0.0007,0.03255511915897777,0.5504652434063978,0.23795218403141072,155.04652434063976,123.79521840314108
2019-05-11,0.12175582011366133,0.0004,0.12175582011366133,0.6722210635200592,0.35970800414507204,167.2221063520059,135.9708004145072
2019-05-12,-0.032788090074648134,0.0025,-0.032788090074648134,0.6394329734454111,0.3269199140704239,163.94329734454112,132.6919914070424
2019-05-13,0.11407866971948859,0.001,0.11407866971948859,0.7535116431648996,0.4409985837899125,175.35116431648996,144.09985837899123
2019-05-14,0.022709207680583553,0.0079,0.022709207680583553,0.7762208508454832,0.46370779147049607,177.62208508454833,146.3707791470496
2019-05-15,0.026020895908440717,-0.0039,-0.026020895908440717,0.8022417467539239,0.43768689556205537,180.2241746753924,143.76868955620554
2019-05-16,-0.03981349359787896,0.0098,-0.03981349359787896,0.7624282531560449,0.3978734019641764,176.24282531560448,139.78734019641763
2019-05-17,-0.07108127727291928,0.0065,-0.07108127727291928,0.6913469758831257,0.3267921246912571,169.13469758831258,132.6792124691257
2019-05-18,-0.00994698385036302,-0.0044,0.00994698385036302,0.6813999920327627,0.33673910854162015,168.13999920327626,133.67391085416202
2019-05-19,0.11992989938696136,0.0078,0.11992989938696136,0.801329891419724,0.4566690079285815,180.1329891419724,145.66690079285814
2019-05-20,-0.027125846017364782,-0.0025,0.027125846017364782,0.7742040454023592,0.4837948539459463,177.42040454023592,148.3794853945946
2019-05-21,-0.0018795371735582038,0.0076,-0.0018795371735582038,0.772324508228801,0.4819153167723881,177.2324508228801,148.19153167723883
2019-05-22,-0.03621876361235265,-0.0023,0.03621876361235265,0.7361057446164484,0.5181340803847407,173.61057446164483,151.81340803847408
2019-05-23,0.025934032931081173,-0.008,-0.025934032931081173,0.7620397775475296,0.4922000474536596,176.20397775475297,149.22000474536597
2019-05-24,0.013299515535655294,0.0083,0.013299515535655294,0.7753392930831849,0.5054995629893149,177.5339293083185,150.54995629893148
2019-05-25,0.008126317316201071,0.0108,0.008126317316201071,0.783465610399386,0.5136258803055159,178.3465610399386,151.3625880305516
2019-05-26,0.0742515759961349,0.0003,0.0742515759961349,0.8577171863955209,0.5878774563016508,185.7717186395521,158.7877456301651
2019-05-27,0.015168497755669499,-0.0037,-0.015168497755669499,0.8728856841511904,0.5727089585459813,187.28856841511904,157.27089585459814
2019-05-28,-0.009793263020724736,-0.0008,0.009793263020724736,0.8630924211304657,0.582502221566706,186.30924211304657,158.2502221566706
2019-05-29,-0.006959352084891172,0.0136,-0.006959352084891172,0.8561330690455745,0.5755428694818148,185.61330690455745,157.55428694818147
2019-05-30,-0.04005664803386648,0.0024,-0.04005664803386648,0.8160764210117081,0.5354862214479483,181.6076421011708,153.54862214479482
2019-05-31,0.03019403995038015,-0.0028,-0.03019403995038015,0.8462704609620882,0.5052921814975682,184.6270460962088,150.52921814975682
2019-06-01,-0.0012236007767618025,0.0081,-0.0012236007767618025,0.8450468601853265,0.5040685807208064,184.50468601853265,150.40685807208064
2019-06-02,0.020679267953502948,0.0016,0.020679267953502948,0.8657261281388294,0.5247478486743093,186.57261281388293,152.47478486743094
2019-06-03,-0.06301805872814803,0.0064,-0.06301805872814803,0.8027080694106814,0.4617297899461613,180.27080694106814,146.17297899461613
2019-06-04,-0.06300147833202326,-0.0072,0.06300147833202326,0.7397065910786581,0.5247312682781846,173.9706591078658,152.47312682781848
2019-06-05,0.01499647351215839,-0.0004,-0.01499647351215839,0.7547030645908165,0.5097347947660262,175.47030645908163,150.97347947660262
2019-06-06,-0.00028224096196431626,0.0063,-0.00028224096196431626,0.7544208236288522,0.509452553804062,175.44208236288523,150.9452553804062
2019-06-07,0.027977129028425522,0.0019,0.027977129028425522,0.7823979526572777,0.5374296828324875,178.23979526572776,153.74296828324873
2019-06-08,-0.011229371389998598,0.0047,-0.011229371389998598,0.7711685812672792,0.5262003114424889,177.1168581267279,152.62003114424888
2019-06-09,-0.034020323910449075,-0.0077,0.034020323910449075,0.7371482573568301,0.560220635352938,173.714825735683,156.0220635352938
2019-06-10,0.03981203310402684,0.0012,0.03981203310402684,0.7769602904608569,0.6000326684569648,177.6960290460857,160.0032668456965
2019-06-11,-0.009117973096642518,0.0009,-0.009117973096642518,0.7678423173642144,0.5909146953603223,176.78423173642145,159.09146953603224
2019-06-12,0.02714473976502471,0.0021,0.02714473976502471,0.7949870571292391,0.618059435125347,179.4987057129239,161.8059435125347
2019-06-13,0.010388753415522622,0.0036,0.010388753415522622,0.8053758105447617,0.6284481885408696,180.53758105447616,162.84481885408698
2019-06-14,0.054715664987565235,-0.0042,-0.054715664987565235,0.8600914755323269,0.5737325235533044,186.0091475532327,157.37325235533044
2019-06-15,0.016489111569863667,0.002,0.016489111569863667,0.8765805871021906,0.590221635123168,187.65805871021905,159.0221635123168
2019-06-16,0.01750894028989833,0.0018,0.01750894028989833,0.8940895273920889,0.6077305754130664,189.40895273920887,160.77305754130663
2019-06-17,0.03558847754265055,0.0009,0.03558847754265055,0.9296780049347395,0.643319052955717,192.96780049347396,164.33190529557172
2019-06-18,-0.025932150877259717,0.0006,-0.025932150877259717,0.9037458540574798,0.6173869020784573,190.37458540574795,161.73869020784574
2019-06-19,0.020894883875609255,-0.0018,-0.020894883875609255,0.924640737933089,0.596492018202848,192.4640737933089,159.64920182028482
2019-06-20,0.026983496278319804,0.0084,0.026983496278319804,0.9516242342114087,0.6234755144811678,195.1624234211409,162.3475514481168
2019-06-21,0.06279058677322437,-0.0025,-0.06279058677322437,1.014414820984633,0.5606849277079434,201.4414820984633,156.06849277079436
2019-06-22,0.05346453419740836,0.006,0.05346453419740836,1.0678793551820414,0.6141494619053518,206.78793551820416,161.41494619053518
2019-06-23,0.014258184901389831,0.0017,0.014258184901389831,1.0821375400834312,0.6284076468067417,208.21375400834313,162.84076468067417
2019-06-24,0.014244096299186527,0.0021,0.014244096299186527,1.0963816363826178,0.6426517431059282,209.63816363826177,164.2651743105928
2019-06-25,0.06842540312108276,0.002,0.06842540312108276,1.1648070395037005,0.711077146227011,216.48070395037004,171.10771462270108
2019-06-26,0.09886766271113301,0.0031,0.09886766271113301,1.2636747022148334,0.809944808938144,226.36747022148333,180.9944808938144
2019-06-27,-0.15181967387944534,0.0109,-0.15181967387944534,1.111855028335388,0.6581251350586987,211.1855028335388,165.81251350586987
2019-06-28,0.10391011323312893,0.0002,0.10391011323312893,1.2157651415685171,0.7620352482918277,221.57651415685172,176.20352482918275
2019-06-29,-0.036772427662670644,0.0074,-0.036772427662670644,1.1789927139058465,0.725262820629157,217.89927139058466,172.5262820629157
2019-06-30,-0.1003818379465242,-0.0061,0.1003818379465242,1.0786108759593223,0.8256446585756813,207.86108759593222,182.5644658575681
2019-07-01,-0.02187165085279532,0.0164,-0.02187165085279532,1.0567392251065268,0.803773007722886,205.67392251065266,180.3773007722886
2019-07-02,0.020439793579153823,-0.0006,-0.020439793579153823,1.0771790186856807,0.7833332141437321,207.71790186856808,178.33332141437322
2019-07-03,0.10197242316008566,-0.0162,-0.10197242316008566,1.1791514418457663,0.6813607909836464,217.91514418457663,168.13607909836463
2019-07-04,-0.06438271350068489,0.0126,-0.06438271350068489,1.1147687283450813,0.6169780774829615,211.47687283450813,161.69780774829613
2019-07-05,-0.021356009782202652,-0.0057,0.021356009782202652,1.0934127185628786,0.6383340872651642,209.34127185628785,163.8334087265164
2019-07-06,0.02074178191780881,0.0048,0.02074178191780881,1.1141545004806874,0.659075869182973,211.41545004806872,165.9075869182973
2019-07-07,0.021386723516895825,-0.0136,-0.021386723516895825,1.1355412239975833,0.6376891456660772,213.5541223997583,163.76891456660772
2019-07-08,0.07039331174397442,0.0082,0.07039331174397442,1.2059345357415576,0.7080824574100516,220.59345357415577,170.80824574100518
2019-07-09,0.023159293265194524,0.0069,0.023159293265194524,1.2290938290067521,0.7312417506752461,222.90938290067518,173.12417506752462
2019-07-10,-0.033751227670391175,-0.0058,0.033751227670391175,1.195342601336361,0.7649929783456373,219.53426013363614,176.49929783456372
2019-07-11,-0.06788441619443791,-0.005,0.06788441619443791,1.1274581851419232,0.8328773945400751,212.7458185141923,183.28773945400752
2019-07-12,0.039472753890999794,0.001,0.039472753890999794,1.166930939032923,0.872350148431075,216.69309390329232,187.2350148431075
2019-07-13,-0.03650877332749257,0.0125,-0.03650877332749257,1.1304221657054305,0.8358413751035824,213.04221657054305,183.58413751035823
2019-07-14,-0.10507600152024446,0.0012,-0.10507600152024446,1.025346164185186,0.7307653735833379,202.53461641851862,173.07653735833378
2019-07-15,0.06044360140859971,-0.0024,-0.06044360140859971,1.0857897655937856,0.6703217721747382,208.5789765593786,167.03217721747384
2019-07-16,-0.139376705557449,-0.0015,0.139376705557449,0.9464130600363366,0.8096984777321872,194.64130600363364,180.9698477732187
2019-07-17,0.022551278771244514,-0.0034,-0.022551278771244514,0.9689643388075811,0.7871471989609427,196.89643388075814,178.71471989609427
2019-07-18,0.09561955311702273,0.0182,0.09561955311702273,1.0645838919246038,0.8827667520779654,206.45838919246037,188.27667520779653
2019-07-19,-0.012808461572453474,-0.0148,0.012808461572453474,1.0517754303521503,0.8955752136504189,205.17754303521505,189.55752136504188
2019-07-20,0.022200991277914563,-0.0038,-0.022200991277914563,1.073976421630065,0.8733742223725044,207.3976421630065,187.33742223725045
2019-07-21,-0.015729262910371192,0.0082,-0.015729262910371192,1.0582471587196938,0.8576449594621331,205.8247158719694,185.76449594621332
2019-07-22,-0.024449353995819822,-0.003,0.024449353995819822,1.033797804723874,0.882094313457953,203.3797804723874,188.20943134579528
2019-07-23,-0.04370796657788837,0.0087,-0.04370796657788837,0.9900898381459857,0.8383863468800646,199.00898381459857,183.83863468800647
2019-07-24,-0.009013725003862097,-0.0014,0.009013725003862097,0.9810761131421236,0.8474000718839267,198.10761131421236,184.74000718839267
2019-07-25,0.01013162118236875,0.0034,0.01013162118236875,0.9912077343244924,0.8575316930662955,199.12077343244925,185.75316930662956
2019-07-26,-0.004199559348237185,-0.0005,0.004199559348237185,0.9870081749762551,0.8617312524145327,198.7008174976255,186.17312524145325
2019-07-27,-0.04059130260636053,0.0006,-0.04059130260636053,0.9464168723698946,0.8211399498081722,194.64168723698947,182.1139949808172
2019-07-28,0.00790130145568604,0.001,0.00790130145568604,0.9543181738255806,0.8290412512638582,195.43181738255805,182.90412512638582
2019-07-29,-0.0035355357341168314,0.0009,-0.0035355357341168314,0.9507826380914638,0.8255057155297414,195.0782638091464,182.55057155297413
2019-07-30,0.009231027824355385,-0.0016,-0.009231027824355385,0.9600136659158192,0.816274687705386,196.00136659158193,181.6274687705386
2019-07-31,0.04857531818977142,0.0048,0.04857531818977142,1.0085889841055906,0.8648500058951575,200.85889841055905,186.48500058951575
2019-08-01,0.030662540203208546,-0.0017,-0.030662540203208546,1.0392515243087992,0.8341874656919489,203.9251524308799,183.4187465691949
2019-08-02,0.011330721204403189,0.0001,0.011330721204403189,1.0505822455132023,0.845518186896352,205.05822455132022,184.55181868963518
2019-08-03,0.028451137496405703,0.0015,0.028451137496405703,1.079033383009608,0.8739693243927578,207.9033383009608,187.3969324392758
2019-08-04,0.01362526699286931,0.0001,0.01362526699286931,1.0926586500024773,0.887594591385627,209.26586500024774,188.7594591385627
2019-08-05,0.07339741253473599,0.0015,0.07339741253473599,1.1660560625372134,0.960992003920363,216.60560625372133,196.0992003920363
2019-08-06,-0.028131633051994915,0.0029,-0.028131633051994915,1.1379244294852184,0.932860370868368,213.79244294852185,193.2860370868368
2019-08-07,0.039612102701220696,0.001,0.039612102701220696,1.177536532186439,0.9724724735695888,217.75365321864388,197.24724735695887
2019-08-08,0.0020443450893457694,0.0037,0.0020443450893457694,1.1795808772757848,0.9745168186589346,217.9580877275785,197.45168186589345
2019-08-09,-0.008684364570210453,-0.0029,0.008684364570210453,1.1708965127055744,0.9832011832291451,217.08965127055743,198.32011832291448
2019-08-10,-0.04384670682426889,0.0053,-0.04384670682426889,1.1270498058813054,0.9393544764048762,212.70498058813052,193.9354476404876
2019-08-11,0.01482303795072416,0.0039,0.01482303795072416,1.1418728438320296,0.9541775143556004,214.18728438320295,195.41775143556004
2019-08-12,-0.012307995157650272,-0.0025,0.012307995157650272,1.1295648486743792,0.9664855095132506,212.9564848674379,196.64855095132506
2019-08-13,-0.04370714340636815,0.0019,-0.04370714340636815,1.0858577052680112,0.9227783661068825,208.5857705268011,192.27783661068824
2019-08-14,-0.08063797186927744,0.0012,-0.08063797186927744,1.0052197333987338,0.842140394237605,200.5219733398734,184.21403942376048
2019-08-15,0.025522045879768654,0.0018,0.025522045879768654,1.0307417792785025,0.8676624401173737,203.07417792785026,186.76624401173737
2019-08-16,0.006071112024836454,-0.0065,-0.006071112024836454,1.036812891303339,0.8615913280925372,203.6812891303339,186.15913280925375
