Date,btc_close,spx_close,mchi_close,eem_close,gld_close,agg_close,tips_close,vix_close,iai_value,eth_close,7D,14D,20D,50D,rsi7,rsi14,rsi20,rsi50,mchi_close_coint,eem_close_coint,spx_close_coint,eth_close_coint,mchi_close_lag,eem_close_lag,spx_close_lag,eth_close_lag,day_1,day_2,day_3,day_4,day_5,day_6,Volume_1d_change,Volume_1d_change_SMA
2015-08-28,231.395996,1988.869995,41.352463,30.428896,108.699997,96.943176,102.698608,26.049999,109.15,1.19,224.66556871428574,232.59821321428572,242.62249835000003,245.13781668181818,47.19097597303443,37.89841472620633,35.433204747729455,,-327.80818891639683,275.33006550977734,325.1112233137719,-1789.993161115335,-707.5333873766631,30.819493288956437,329.0642867080678,-1796.111897905376,0,0,0,1,0,0,0.4305422407260311,0.37776259940834817
2015-08-29,229.77999900000003,1983.3066813333332,41.17657366666667,30.446910333333335,108.739998,96.91944099999999,102.66795833333333,26.843332666666665,109.15,1.18,224.57842585714292,230.32885635714283,240.85734790000006,244.47008547826087,45.53668044664857,37.291414043413766,35.0510011758985,,-269.8536868863939,262.9022064006858,372.1415923638815,-1791.482092562845,-327.80818891639683,275.33006550977734,325.1112233137719,-1789.993161115335,0,0,0,0,1,0,-0.4529559684203136,-0.15630104437513542
2015-08-30,228.761002,1977.7433676666667,41.00068433333333,30.46492466666667,108.77999899999999,96.895706,102.63730866666666,27.636666333333334,109.15,1.32,224.66299671428575,228.204143,239.07189795000008,243.81554033333336,44.391861938364464,36.890181668759794,34.801831516976264,,-211.30218485639125,251.07134729159588,419.768961413989,-1794.2800072977016,-269.8536868863939,262.9022064006858,372.1415923638815,-1791.482092562845,0,0,0,0,0,1,0.13242525885955958,-0.13612628613234423
2015-08-31,230.056,1972.180054,40.824795,30.482939000000002,108.82,96.871971,102.606659,28.43,109.15,1.36,227.45742600000003,226.20985635714285,237.05539865000006,243.26515872,46.39017108922764,37.806014857423534,35.416006626856856,,-150.43668782638815,241.55448318250637,469.7103254641006,-1793.4932715076604,-211.30218485639125,251.07134729159588,419.768961413989,-1794.2800072977016,0,0,0,0,0,0,0.06686894079103256,-0.02688874464294333
2015-09-01,228.121002,1913.8499760000002,38.945553000000004,29.302906,109.199997,97.158989,102.420395,31.4,106.27,1.35,228.38771285714293,227.42714257142856,235.14264840000004,242.68269115384615,43.65540279941163,36.94333112923505,34.89892784304596,,484.09319590686755,947.852970380005,977.8214072170485,-1795.3012039551706,-150.43668782638815,241.55448318250637,469.7103254641006,-1793.4932715076604,1,0,0,0,0,0,-0.006542511841705068,0.03406759202292089
2015-09-02,229.28399700000003,1948.859985,39.44545,29.726274,108.620003,97.034203,102.097672,26.09,106.27,1.29,228.88099900000006,227.61285621428573,233.40284890000007,242.18644322222224,45.89206123845586,37.86110615226484,35.49476259288551,,315.9502234030515,694.9185001725964,672.8521552729326,-1793.3758156402323,484.09319590686755,947.852970380005,977.8214072170485,-1795.3012039551706,0,1,0,0,0,0,-0.08820327384423965,-0.06968151089113325
2015-09-03,227.18299900000002,1951.130005,39.676884,29.84338,107.839996,97.176804,102.106873,25.610001,106.27,1.26,229.22585642857152,227.02949857142858,231.47799920000006,241.65060592857142,42.348951281660696,36.81853853695938,34.887561577275164,,235.46676404945538,622.5326961395986,650.9017958172408,-1795.095616982763,315.9502234030515,694.9185001725964,672.8521552729326,-1793.3758156402323,0,0,1,0,0,0,-0.06814353638515169,0.007280975515899124
2015-09-04,230.298004,1921.219971,38.57526,28.951590999999997,107.489998,97.38176,102.272842,27.799999,106.27,1.27,229.06900042857154,226.86728457142857,229.9153496500001,241.25913689655172,49.14091706937167,39.479456846530596,36.58072542692446,,611.6816619182373,1160.8825899357507,915.5541775884049,-1792.1076775352528,235.46676404945538,622.5326961395986,650.9017958172408,-1795.095616982763,0,0,0,1,0,0,0.19908477290927817,0.020612878325842843
2015-09-05,235.018997,1933.26748675,39.20938675,29.1812935,107.49749775000001,97.32383375,102.157583,27.074999249999998,106.27,1.34,229.8174287142858,227.1979272857143,228.7409500500001,241.05113223333333,57.908904273642136,43.37199122488623,39.10684836875251,,401.63552703228925,1027.7404874684398,814.9300658030261,-1788.2761434026809,611.6816619182373,1160.8825899357507,915.5541775884049,-1792.1076775352528,0,0,0,0,1,0,-0.01388199824447578,0.004462690518741175
2015-09-06,239.83999599999999,1945.3150025,39.8435135,29.410995999999997,107.5049975,97.2659075,102.04232400000001,26.3499995,106.27,1.3,231.40014214285722,228.03156942857143,227.8341492000001,241.01206332258064,65.08096681117415,47.11282473485675,41.60704268394606,,191.68939814634177,894.6983910011259,714.4059600176442,-1782.9468821927221,401.63552703228925,1027.7404874684398,814.9300658030261,-1788.2761434026809,0,0,0,0,0,1,0.23231614694698965,0.05223442227648012
2015-09-07,239.847,1957.36251825,40.47764025,29.6406985,107.51249725,97.20798125,101.927065,25.62499975,106.27,1.25,232.7988564285715,230.12814121428573,229.2725494500001,240.97565509375,65.09104880722292,47.118290316123726,41.61070895022175,,-23.070725739606132,756.8422995338187,609.0678592322656,-1782.3045504302734,191.68939814634177,894.6983910011259,714.4059600176442,-1782.9468821927221,0,0,0,0,0,0,-0.16807530904422996,0.036260015236482056
2015-09-08,243.606995,1969.410034,41.111767,29.870401,107.519997,97.15005500000001,101.811806,24.9,106.27,1.24,235.0111411428572,231.69942700000001,230.11869890000008,241.05539266666665,70.4369556512527,50.09965657657586,43.61136592545846,,-234.07785862555284,622.7391990665019,507.4827494468809,-1778.4174898777835,-23.070725739606132,756.8422995338187,609.0678592322656,-1782.3045504302734,1,0,0,0,0,0,0.26835345079793504,0.1035594126730994
2015-09-09,238.167999,1942.040039,41.102512,29.717270000000003,106.129997,97.18573,102.042328,26.23,106.27,1.21,236.28028428571434,232.5806416428572,230.2595985500001,240.9704693235294,55.97156153846664,46.05481905942328,41.448847784001316,,-236.38235546022952,709.2065326537086,741.37068615916,-1783.4752892203144,-234.07785862555284,622.7391990665019,507.4827494468809,-1778.4174898777835,0,1,0,0,0,0,-0.12066951397363013,0.039608555296517745
2015-09-10,238.477005,1952.290039,41.26915,30.023542,106.379997,97.078743,102.069969,24.370001000000002,106.27,1.17,237.89371371428575,233.55978507142862,230.55499880000008,240.89922748571428,56.56283196677023,46.319981400976644,41.62196255620126,,-292.5105911578212,525.6968776684589,652.052307853799,-1782.6580210103555,-236.38235546022952,709.2065326537086,741.37068615916,-1783.4752892203144,0,0,1,0,0,0,-0.10239595188634143,0.021905764568144616
2015-09-11,240.106995,1961.050049,41.56538,30.140646000000004,106.160004,97.194588,102.355835,23.200001,106.27,0.982978,239.2949981428572,234.1819992857143,231.04084860000006,240.87722102777778,59.87866792637945,47.778170949817564,42.56487352299235,,-391.2082821674212,457.04326199762363,577.0835873378128,-1778.651625634582,-292.5105911578212,525.6968776684589,652.052307853799,-1782.6580210103555,0,0,0,1,0,0,-0.09383705309797086,-0.04332487544084749
2015-09-12,235.229004,1958.376709,41.42652133333333,30.12563066666667,106.180003,97.20350666666666,102.29128766666666,23.550000666666666,106.27,1.04,239.32499914285722,234.57121392857147,231.39384850000005,240.72456651351354,47.27800209921853,43.93204516799516,40.50399900534726,,-349.05738340354947,461.17719003554157,595.5816423435645,-1784.254169827989,-391.2082821674212,457.04326199762363,577.0835873378128,-1778.651625634582,0,0,0,0,1,0,-0.06564991911447249,-0.022839797454895994
2015-09-13,230.51199300000002,1955.703369,41.28766266666666,30.110615333333335,106.200002,97.21242533333333,102.22674033333334,23.900000333333335,106.27,0.936003,237.9924272857144,234.69628471428572,232.39469840000007,240.45581457894738,38.20730857297499,40.534037130791795,38.60157417102551,,-306.74550463967716,465.47209807345644,614.2406773493058,-1787.6497372017616,-349.05738340354947,461.17719003554157,595.5816423435645,-1784.254169827989,0,0,0,0,0,1,0.028737487891507874,-0.07076299003618143
2015-09-14,230.643997,1953.030029,41.148804,30.0956,106.220001,97.22134399999999,102.162193,24.25,106.27,0.875622,236.67771257142866,234.73828450000002,232.84644855000005,240.20422951282052,38.591965508213214,40.6723317064512,38.68640680821082,,-259.5846108758069,474.6160211113747,637.7487273550541,-1786.7504986892732,-306.74550463967716,465.47209807345644,614.2406773493058,-1787.6497372017616,0,0,0,0,0,0,0.1363183756520987,-0.019365412111035662
2015-09-15,230.30400099999997,1978.089966,41.630184,30.383856,105.900002,96.78466,101.47060400000001,22.540001,106.27,0.94441,234.77728485714292,234.89421300000004,233.0700989000001,239.95672380000002,37.88333769107663,40.411647544028625,38.542028015745174,,-422.9592052770531,301.2702265370208,418.2812577777695,-1787.9645532117397,-259.5846108758069,474.6160211113747,637.7487273550541,-1786.7504986892732,1,0,0,0,0,0,-0.08667574698301728,-0.01622137113037083
2015-09-16,229.09100299999997,1995.310059,42.870667,31.122509,107.309998,96.704453,101.44294000000001,21.35,106.27,0.907175,233.4805711428572,234.88042771428576,233.28619920000006,239.69170621951218,35.193553221309124,39.44040455335213,38.00930965620892,,-844.3010988036076,-143.2683297665062,266.49344094020125,-1788.704422627044,-422.9592052770531,301.2702265370208,418.2812577777695,-1787.9645532117397,0,1,0,0,0,0,0.05039159861923692,0.012624359213070724
2015-09-17,229.809998,1990.199951,42.268936,31.050451000000002,108.410004,97.310478,102.235962,21.139999,106.27,0.874231,232.24242728571434,235.06807050000003,233.20689930000003,239.45642745238098,38.22662808285891,40.355449817102155,38.53934213960257,,-639.7868237118273,-99.30148620942418,311.8959104336536,-1787.566822870922,-844.3010988036076,-143.2683297665062,266.49344094020125,-1788.704422627044,0,0,1,0,0,0,-0.06000734702792865,0.013752873630379492
2015-09-18,232.975006,1958.030029,41.426517,30.473936,109.209999,97.390663,102.558708,22.280001000000002,106.27,0.853685,231.22357171428575,235.25928492857147,233.36664965,239.30569672093026,50.19718912515599,44.34220214522999,40.88154457923704,,-351.309913782834,249.87691948253632,596.3590610841457,-1784.1407459867764,-639.7868237118273,-99.30148620942418,311.8959104336536,-1787.566822870922,0,0,0,1,0,0,0.06901359358661563,0.021808094769401043
2015-09-19,231.492996,1961.0100096666667,41.670293,30.455920999999996,108.98333233333334,97.30452466666667,102.34354633333334,21.566667000000002,106.27,0.882391,230.6898562857143,235.00742771428574,233.50324934999998,239.12813534090913,45.391948552022804,42.896330834808985,40.127798143736605,,-435.35439472026883,259.2071717123508,568.8196976759609,-1785.9875103617535,-351.309913782834,249.87691948253632,596.3590610841457,-1784.1407459867764,0,0,0,0,1,0,-0.371975378170357,-0.07985065599509009
2015-09-20,231.212006,1963.9899903333333,41.914069,30.437905999999998,108.75666566666666,97.21838633333334,102.12838466666666,20.853333,106.27,0.938445,230.78985814285716,234.39114271428573,233.56104965,238.9522213555556,44.45070734361242,42.61262057622523,39.9806806614259,,-518.1978556577033,269.73844394216576,542.4813542677803,-1786.9807536096796,-435.35439472026883,259.2071717123508,568.8196976759609,-1785.9875103617535,0,0,0,0,0,1,0.13625064896244665,-0.035265376805997305
2015-09-21,227.085007,1966.969971,42.157845,30.419890999999996,108.529999,97.132248,101.913223,20.139999,106.27,0.919047,230.28143099999997,233.4795717857143,233.5092499,238.69423843478265,32.79734829915883,38.57698990912379,37.83608678856882,,-604.8873255951385,276.4237071719799,512.2970018595952,-1790.86127085096,-518.1978556577033,269.73844394216576,542.4813542677803,-1786.9807536096796,0,0,0,0,0,0,0.36235435834596763,0.027127175139348834
2015-09-22,230.617996,1942.7399899999998,41.472809000000005,29.852386,107.790001,97.363945,102.162193,22.440001000000002,106.27,0.901796,230.32628742857142,232.55178614285714,233.57594984999997,238.52240348936175,46.742110550390876,43.50922019187945,40.70235381772832,,-369.3451771984128,620.5624622963187,727.7002170838532,-1787.10908106636,-604.8873255951385,276.4237071719799,512.2970018595952,-1790.86127085096,1,0,0,0,0,0,0.2708752566213386,0.09330369586920229
2015-09-23,230.28300499999997,1938.7600100000002,40.79702,29.374968,108.220001,97.283737,102.088425,22.129998999999998,106.27,0.893406,230.4965734285714,231.9885722857143,233.73095014999998,238.3507493541667,45.693257918711524,43.155367417075446,40.515900101860275,,-140.8027985133831,906.7647240985862,762.1667087167916,-1787.337464067821,-369.3451771984128,620.5624622963187,727.7002170838532,-1787.10908106636,0,1,0,0,0,0,-0.3100926455358607,0.01748244804470702
2015-09-24,234.52900699999998,1932.2399899999998,40.593365000000006,29.248856,110.489998,97.408501,102.097672,23.469998999999998,106.27,0.81361,231.17071757142853,231.70657242857143,233.94250029999998,238.2727546122449,59.22360240505037,48.835303479123425,43.94209326575213,,-67.58257419960864,986.7007629748659,823.4246461527619,-1782.077529785174,-140.8027985133831,906.7647240985862,762.1667087167916,-1787.337464067821,0,0,1,0,0,0,0.45459919671266547,0.1827973630213115
2015-09-25,235.143997,1931.339966,40.417473,29.185799,109.809998,97.239189,101.553589,23.620001000000002,106.27,0.736223,231.4805734285714,231.35207257142858,233.94875029999997,238.21017946,60.87096387258229,49.620503582812056,44.430087752225134,,-7.396182018394029,1025.1613715940875,831.9095675607605,-1780.4792175941216,-67.58257419960864,986.7007629748659,823.4246461527619,-1782.077529785174,0,0,0,1,0,0,-0.10894181960171812,0.13375886930847855
2015-09-26,234.33999599999999,1914.8166506666666,40.099637333333334,28.978614333333333,109.34666466666665,97.316419,101.562813,24.956667,106.27,0.785964,231.8872877142857,231.28857200000002,233.6737503,237.30527956000003,57.33785657593001,48.57105609886685,43.904133012007684,40.05075069859483,99.44494198179927,1148.7056884401245,975.5876673782586,-1781.9152553587608,-7.396182018394029,1025.1613715940875,831.9095675607605,-1780.4792175941216,0,0,0,0,1,0,-0.3863197338532258,-0.015975949131360134
2015-09-27,232.757004,1898.2933353333333,39.78180166666667,28.771429666666666,108.88333133333333,97.39364900000001,101.572037,26.293333,106.27,0.720839,232.10800171428568,231.44892992857146,233.3192505,236.74047946,50.59254390072018,46.48640986831892,42.85277960664276,39.76823749334441,205.50707498198972,1271.4710142861659,1118.4867761957576,-1782.6707329481715,99.44494198179927,1148.7056884401245,975.5876673782586,-1781.9152553587608,0,0,0,0,0,1,0.03321164957993594,-0.06350867053964067
2015-09-28,239.141998,1881.77002,39.463966,28.564245,108.41999799999999,97.47087900000001,101.581261,27.629998999999998,106.27,0.582886,233.830429,232.05593000000002,233.09600065,236.22165925999997,68.1979046978945,54.89537173172007,48.12683002306085,41.46757752389951,319.53719398218163,1402.2043261322033,1269.3538710132561,-1774.5328315319098,205.50707498198972,1271.4710142861659,1118.4867761957576,-1782.6707329481715,0,0,0,0,0,0,0.7428190607832212,0.1470736707241757
2015-09-29,236.686996,1884.089966,39.547283,28.699368,107.980003,97.62239100000001,101.86711899999999,26.83,106.27,0.661146,234.697429,232.51185821428572,233.0219505,235.66599915999998,58.79931203679263,51.541754206181835,46.393912411942715,41.013586004105704,288.86424849679315,1318.6510555072273,1246.6129478708463,-1777.9822485456946,319.53719398218163,1402.2043261322033,1269.3538710132561,-1774.5328315319098,1,0,0,0,0,0,-0.08180714603649897,0.039792402174342836
2015-09-30,236.059998,1920.030029,40.556332,29.528097,106.860001,97.658028,102.069969,24.5,106.27,0.738644,235.5227137142857,233.0096435714286,232.90110015,234.97947940000003,56.48005952057119,50.6900293308331,45.949118795839006,40.89690028752788,-53.50918367616396,820.6365878735487,931.7211851430511,-1779.5939791643793,288.86424849679315,1318.6510555072273,1246.6129478708463,-1777.9822485456946,0,1,0,0,0,0,-0.12990881967978918,0.03559900215872862
2015-10-01,237.548996,1923.819946,40.834049,29.690245,106.730003,97.73395500000001,102.440895,22.549999,102.22,0.690215,235.95414071428573,233.56242914285716,232.77320019999996,234.40293918,60.76748593536716,52.689479143051265,47.21420172228276,41.301586307915464,-146.0778523100089,724.8074234511405,900.0706370509106,-1777.489615400227,-53.50918367616396,820.6365878735487,931.7211851430511,-1779.5939791643793,0,0,1,0,0,0,0.037749132625927606,0.1204127754545593
2015-10-02,237.292999,1951.359985,42.43557,30.482939000000002,108.989998,98.028564,103.031387,20.940001000000002,102.22,0.678574,236.26114099999998,233.87085721428573,232.87639995,233.86719942,59.589963854679986,52.29685519840049,47.015056297869506,41.2520335316255,-688.739709682608,248.79148218250702,659.0008196374802,-1777.5976953905736,-146.0778523100089,724.8074234511405,900.0706370509106,-1777.489615400227,0,0,0,1,0,0,-0.03957772051071806,0.1058549014364285
2015-10-03,238.729996,1963.256673,42.626886999999996,30.70213466666667,108.91666433333333,97.906537,102.926816,20.473334333333334,102.22,0.687171,236.88828385714285,234.38778578571433,233.28730009999998,233.32819948,64.14056719912982,54.353077424296394,48.30347324139302,41.65300609313621,-752.0982801393584,118.67138633550712,556.4115700680159,-1776.269936646049,-688.739709682608,248.79148218250702,659.0008196374802,-1777.5976953905736,0,0,0,0,1,0,-0.16237505018320042,-0.07518392075685583
2015-10-04,238.25900299999998,1975.153361,42.818204,30.921330333333334,108.84333066666667,97.78451,102.822245,20.00666766666667,102.22,0.668379,237.67428371428568,234.89114271428573,233.6680504,232.86235964,61.49262701479159,53.538499736230385,47.90160012282586,41.55814012675012,-817.3648405961121,-13.356699511488841,451.9143304985555,-1776.5021480598102,-752.0982801393584,118.67138633550712,556.4115700680159,-1776.269936646049,0,0,0,0,0,1,-0.2113549357811524,-0.10109347870578651
2015-10-05,240.382996,1987.050049,43.009521,31.140526,108.769997,97.662483,102.717674,19.540001,102.22,0.628643,237.85156914285713,235.84099907142857,234.17200014999997,232.49987978000001,68.36398487174124,56.69069355194844,49.88097579206517,42.16427990444715,-880.0364150528621,-142.78979935848838,350.01207692909156,-1773.873247380437,-817.3648405961121,-13.356699511488841,451.9143304985555,-1776.5021480598102,0,0,0,0,0,0,0.7952073236402801,0.08392974995822736
2015-10-06,246.063004,1979.9200440000002,42.43557,31.086477000000002,109.860001,97.903564,103.01289399999999,19.4,102.22,0.650645,239.19099885714286,236.94421392857143,235.0206002,232.26161960000002,79.67784977676642,63.76969802681421,54.72326984327074,43.756099970366115,-679.9697046826077,-104.67060394471264,418.03781158608035,-1768.472809009025,-880.0364150528621,-142.78979935848838,350.01207692909156,-1773.873247380437,1,0,0,0,0,0,0.1799459202344884,0.11236910747993951
2015-10-07,242.96899399999998,1995.8299559999998,43.981541,31.915213,109.699997,97.832146,102.994469,18.4,102.22,0.609388,240.1779982857143,237.850356,235.67855,232.89941958000003,64.92265238392316,58.190163325274646,51.850814441076984,43.09679030220225,-1206.6558064291967,-605.1562848459798,275.8253823579362,-1771.0425846591181,-679.9697046826077,-104.67060394471264,418.03781158608035,-1768.472809009025,0,1,0,0,0,0,-0.16473156080784168,0.08733833942051479
